t,movement,has_pose,is_moving,is_paused
2.603549161196207,0.00239787925966084,True,False,True
2.6536174142961344,0.0008047384908422828,True,False,True
2.703685667396061,0.012505931779742241,True,False,True
2.7537539204959884,0.0028547788970172405,True,False,True
2.8038221735959152,0.0036936469841748476,True,False,True
2.8538904266958425,0.012872098945081234,True,False,True
2.9039586797957697,0.012840594165027142,True,False,True
2.9540269328956965,0.0034862805623561144,True,False,True
3.0040951859956238,0.0013066134415566921,True,False,True
3.0541634390955505,0.0036745015531778336,True,False,True
3.104231692195478,0.0005636524292640388,True,False,True
3.154299945295405,0.0015810916665941477,True,False,True
3.204368198395332,0.00430106557905674,True,False,True
3.254436451495259,0.0036734738387167454,True,False,True
3.304504704595186,0.0015324148116633296,True,False,True
3.354572957695113,0.0025699057150632143,True,False,True
3.4046412107950403,0.0018433667719364166,True,False,True
3.454709463894967,0.0034532758872956038,True,False,True
3.5047777169948944,0.004649880342185497,True,False,True
3.554845970094821,0.002058000536635518,True,False,True
3.6049142231947484,0.002719349693506956,True,False,True
3.6549824762946757,0.004157167859375477,True,False,True
3.7050507293946024,0.00407011155039072,True,False,True
3.7551189824945297,0.0010820373427122831,True,False,True
3.8051872355944565,0.003479867475107312,True,False,True
3.8552554886943837,0.016994239762425423,True,False,True
3.9053237417943105,0.0046814242377877235,True,False,True
3.9553919948942378,0.0021524010226130486,True,False,True
4.005460247994165,0.016396228224039078,True,False,True
4.055528501094092,0.012545750476419926,True,False,True
4.105596754194019,0.021862592548131943,True,False,True
4.155665007293946,0.01311805285513401,True,False,True
4.205733260393873,0.013313720934092999,True,False,True
4.2558015134938,0.003919093403965235,True,False,True
4.3058697665937276,0.007705487310886383,True,False,True
4.355938019693654,0.01962088979780674,True,False,True
4.406006272793581,0.00242520309984684,True,False,True
4.456074525893508,0.0025077874306589365,True,False,True
4.506142778993436,0.041552066802978516,True,True,False
4.556211032093363,0.5016889572143555,True,True,False
4.606279285193289,0.2066437155008316,True,True,False
4.6563475382932165,0.18133553862571716,True,True,False
4.706415791393144,0.2219560742378235,True,True,False
4.756484044493071,0.18122725188732147,True,True,False
4.806552297592998,0.15064233541488647,True,True,False
4.8566205506929245,0.0888696014881134,True,True,False
4.906688803792852,0.22902674973011017,True,True,False
4.956757056892779,0.19196081161499023,True,True,False
5.006825309992706,0.0,True,False,True
5.0568935630926335,0.16992859542369843,True,True,False
5.10696181619256,0.06807050108909607,True,True,False
5.157030069292487,0.09754485636949539,True,True,False
5.207098322392414,0.12325131893157959,True,True,False
5.257166575492342,0.029489250853657722,True,False,True
5.307234828592269,0.030755534768104553,True,False,True
5.357303081692195,0.048502612859010696,True,True,False
5.407371334792122,0.06530719250440598,True,True,False
5.45743958789205,0.0644892081618309,True,True,False
5.507507840991977,0.12255620956420898,True,True,False
5.557576094091904,0.22733916342258453,True,True,False
5.6076443471918305,0.07934746146202087,True,True,False
5.657712600291758,0.1251431554555893,True,True,False
5.707780853391685,0.1291968673467636,True,True,False
5.757849106491612,0.023444905877113342,True,False,True
5.807917359591539,0.012258169241249561,True,False,True
5.857985612691466,0.02161514200270176,True,False,True
5.908053865791393,0.05620443820953369,True,True,False
5.95812211889132,0.04158046841621399,True,True,False
6.0081903719912475,0.3019520044326782,True,True,False
6.058258625091175,0.08862601965665817,True,True,False
6.108326878191101,0.19938422739505768,True,True,False
6.158395131291028,0.22745662927627563,True,True,False
6.208463384390956,0.05360742285847664,True,True,False
6.258531637490883,0.02708297409117222,True,False,True
6.30859989059081,0.007189404219388962,True,False,True
6.358668143690736,0.04237576201558113,True,True,False
6.408736396790664,0.38468319177627563,True,True,False
6.458804649890591,0.2966110110282898,True,True,False
6.508872902990518,0.12093285471200943,True,True,False
6.558941156090445,0.1808602511882782,True,True,False
6.609009409190372,0.005015351809561253,True,False,True
6.659077662290299,0.004452774301171303,True,False,True
6.709145915390226,0.0033735930919647217,True,False,True
6.759214168490153,0.008277267217636108,True,False,True
6.809282421590081,0.013144600205123425,True,False,True
6.859350674690007,0.002867111936211586,True,False,True
6.909418927789934,0.009888282045722008,True,False,True
6.9594871808898615,0.012900453992187977,True,False,True
7.009555433989789,0.005192921031266451,True,False,True
7.059623687089716,0.002480823313817382,True,False,True
7.109691940189642,0.0011003883555531502,True,False,True
7.15976019328957,0.0033426254522055387,True,False,True
7.209828446389497,0.006279524881392717,True,False,True
7.259896699489424,0.0035083992406725883,True,False,True
7.309964952589351,0.0021254546009004116,True,False,True
7.360033205689278,0.005053735338151455,True,False,True
7.410101458789205,0.005469414871186018,True,False,True
7.460169711889132,0.004165238235145807,True,False,True
7.510237964989059,0.003737030550837517,True,False,True
7.560306218088986,0.00140866928268224,True,False,True
7.610374471188913,0.0032831912394613028,True,False,True
7.66044272428884,0.0012757879449054599,True,False,True
7.7105109773887675,0.00731871509924531,True,False,True
7.760579230488695,0.007625614292919636,True,False,True
7.810647483588621,0.002023163950070739,True,False,True
7.860715736688548,0.0031682380940765142,True,False,True
7.9107839897884755,0.003190118819475174,True,False,True
7.960852242888403,0.00558071956038475,True,False,True
8.01092049598833,0.005803528241813183,True,False,True
8.060988749088256,0.0071564242243766785,True,False,True
8.111057002188184,0.0010052318684756756,True,False,True
8.16112525528811,0.0011284566717222333,True,False,True
8.211193508388037,0.0015907796332612634,True,False,True
8.261261761487965,0.0013174937339499593,True,False,True
8.311330014587892,0.00099566753488034,True,False,True
8.36139826768782,0.004917336627840996,True,False,True
8.411466520787746,0.007783130276948214,True,False,True
8.461534773887673,0.008433099836111069,True,False,True
8.5116030269876,0.004998613148927689,True,False,True
8.561671280087527,0.0032660134602338076,True,False,True
8.611739533187455,0.004032030235975981,True,False,True
8.661807786287381,0.0579201877117157,True,True,False
8.711876039387308,0.05898400768637657,True,True,False
8.761944292487236,0.0026859149802476168,True,False,True
8.812012545587162,0.007543022278696299,True,False,True
8.86208079868709,0.0058076465502381325,True,False,True
8.912149051787017,0.00483122980222106,True,False,True
8.962217304886943,0.00876642856746912,True,False,True
9.012285557986871,0.008294259198009968,True,False,True
9.062353811086798,0.0030064613092690706,True,False,True
9.112422064186726,0.0031162677332758904,True,False,True
9.162490317286652,0.005341831129044294,True,False,True
9.212558570386578,0.0009102430776692927,True,False,True
9.262626823486507,0.004860003478825092,True,False,True
9.312695076586433,0.005513818468898535,True,False,True
9.362763329686361,0.006576788146048784,True,False,True
9.412831582786287,0.001208195579238236,True,False,True
9.462899835886214,0.0075142052955925465,True,False,True
9.512968088986142,0.005879454780369997,True,False,True
9.563036342086068,0.0028250450268387794,True,False,True
9.613104595185996,0.004121033940464258,True,False,True
9.663172848285923,0.0027381207328289747,True,False,True
9.713241101385849,0.0025743143633008003,True,False,True
9.763309354485777,0.0037068675737828016,True,False,True
9.813377607585704,0.0017976564122363925,True,False,True
9.863445860685632,0.003080597147345543,True,False,True
9.913514113785558,0.00477434741333127,True,False,True
9.963582366885484,0.004425304476171732,True,False,True
10.013650619985413,0.003804603824391961,True,False,True
10.063718873085339,0.006218471098691225,True,False,True
10.113787126185267,0.0011933158384636045,True,False,True
10.163855379285193,0.005476253107190132,True,False,True
10.21392363238512,0.002743279794231057,True,False,True
10.263991885485048,0.0036344232503324747,True,False,True
10.314060138584974,0.0035230612847954035,True,False,True
10.364128391684902,0.004274897743016481,True,False,True
10.414196644784829,0.0055165463127195835,True,False,True
10.464264897884755,0.16243337094783783,True,True,False
10.514333150984683,0.05330689251422882,True,True,False
10.56440140408461,0.09773329645395279,True,True,False
10.614469657184538,0.06840992718935013,True,True,False
10.664537910284464,0.10587390512228012,True,True,False
10.71460616338439,0.058661460876464844,True,True,False
10.764674416484318,0.23672844469547272,True,True,False
10.814742669584245,0.11501962691545486,True,True,False
10.864810922684173,0.3782951235771179,True,True,False
10.9148791757841,0.30539339780807495,True,True,False
10.964947428884026,0.11469157040119171,True,True,False
11.015015681983954,0.1333494335412979,True,True,False
11.06508393508388,0.13183560967445374,True,True,False
11.115152188183808,0.13966898620128632,True,True,False
11.165220441283735,0.06809660792350769,True,True,False
11.215288694383661,0.04703817144036293,True,True,False
11.265356947483589,0.04588733986020088,True,True,False
11.315425200583515,0.03548235073685646,True,True,False
11.365493453683444,0.033575162291526794,True,False,True
11.41556170678337,0.046209871768951416,True,True,False
11.465629959883296,0.03995330631732941,True,True,False
11.515698212983224,0.034781817346811295,True,False,True
11.56576646608315,0.029792265966534615,True,False,True
11.615834719183079,0.045450299978256226,True,True,False
11.665902972283005,0.022624699398875237,True,False,True
11.715971225382932,0.02033686265349388,True,False,True
11.76603947848286,0.018366005271673203,True,False,True
11.816107731582786,0.02034001797437668,True,False,True
11.866175984682714,0.024843769147992134,True,False,True
11.91624423778264,0.016142921522259712,True,False,True
11.966312490882567,0.01989518105983734,True,False,True
12.016380743982495,0.013196160085499287,True,False,True
12.066448997082421,0.015106255188584328,True,False,True
12.11651725018235,0.016129691153764725,True,False,True
12.166585503282276,0.017090782523155212,True,False,True
12.216653756382202,0.016836067661643028,True,False,True
12.26672200948213,0.039248593151569366,True,True,False
12.316790262582057,0.02558480203151703,True,False,True
12.366858515681985,0.01801435649394989,True,False,True
12.416926768781911,0.010770349763333797,True,False,True
12.466995021881838,0.007511508651077747,True,False,True
12.517063274981766,0.014840450137853622,True,False,True
12.567131528081692,0.01152474619448185,True,False,True
12.61719978118162,0.012783034704625607,True,False,True
12.667268034281546,0.011261147446930408,True,False,True
12.717336287381473,0.017511891201138496,True,False,True
12.767404540481401,0.0061571947298944,True,False,True
12.817472793581327,0.01500776968896389,True,False,True
12.867541046681255,0.01695539616048336,True,False,True
12.917609299781182,0.009047471918165684,True,False,True
12.967677552881108,0.010805673897266388,True,False,True
13.017745805981036,0.010802924633026123,True,False,True
13.067814059080963,0.010147851891815662,True,False,True
13.11788231218089,0.00539157260209322,True,False,True
13.167950565280817,0.005305442959070206,True,False,True
13.218018818380743,0.006679481361061335,True,False,True
13.268087071480672,0.005032811779528856,True,False,True
13.318155324580598,0.005100077483803034,True,False,True
13.368223577680526,0.005835686810314655,True,False,True
13.418291830780452,0.013947329483926296,True,False,True
13.468360083880379,0.04059899225831032,True,True,False
13.518428336980307,0.024178870022296906,True,False,True
13.568496590080233,0.004369764588773251,True,False,True
13.618564843180161,0.04586932063102722,True,True,False
13.668633096280088,0.00732658663764596,True,False,True
13.718701349380014,0.029733316972851753,True,False,True
13.768769602479942,0.023328563198447227,True,False,True
13.818837855579869,0.020562099292874336,True,False,True
13.868906108679797,0.007409633137285709,True,False,True
13.918974361779723,0.018887927755713463,True,False,True
13.96904261487965,0.02475566416978836,True,False,True
14.019110867979578,0.01441027782857418,True,False,True
14.069179121079504,0.007264116313308477,True,False,True
14.119247374179432,0.005304731894284487,True,False,True
14.169315627279358,0.008972927927970886,True,False,True
14.219383880379285,0.0070514557883143425,True,False,True
14.269452133479213,0.005253212992101908,True,False,True
14.31952038657914,0.007581156678497791,True,False,True
14.369588639679067,0.003913004882633686,True,False,True
14.419656892778994,0.0026626870967447758,True,False,True
14.46972514587892,0.003959952853620052,True,False,True
14.519793398978848,0.002054305514320731,True,False,True
14.569861652078774,0.005171654745936394,True,False,True
14.619929905178703,0.004476149100810289,True,False,True
14.669998158278629,0.006187234073877335,True,False,True
14.720066411378555,0.0038837632164359093,True,False,True
14.770134664478483,0.003344617784023285,True,False,True
14.82020291757841,0.0029355264268815517,True,False,True
14.870271170678338,0.005759102758020163,True,False,True
14.920339423778264,0.004041159525513649,True,False,True
14.97040767687819,0.0031585898250341415,True,False,True
15.020475929978119,0.0020689177326858044,True,False,True
15.070544183078045,0.0030600475147366524,True,False,True
15.120612436177971,0.006500439718365669,True,False,True
15.1706806892779,0.00329793244600296,True,False,True
15.220748942377826,0.0030434620566666126,True,False,True
15.270817195477754,0.003525898791849613,True,False,True
15.32088544857768,0.0011606205953285098,True,False,True
15.370953701677607,0.003905500052496791,True,False,True
15.421021954777535,0.0037308514583855867,True,False,True
15.471090207877461,0.006977475713938475,True,False,True
15.52115846097739,0.007801435422152281,True,False,True
15.571226714077316,0.004438390024006367,True,False,True
15.621294967177242,0.008981809951364994,True,False,True
15.67136322027717,0.0074277906678617,True,False,True
15.721431473377097,0.01633109338581562,True,False,True
15.771499726477025,0.0052246651612222195,True,False,True
15.821567979576951,0.01566047966480255,True,False,True
15.871636232676877,0.012148075737059116,True,False,True
15.921704485776806,0.03259597346186638,True,False,True
15.971772738876732,0.017913758754730225,True,False,True
16.02184099197666,0.019608108326792717,True,False,True
16.071909245076586,0.017982592806220055,True,False,True
16.121977498176513,0.03855019435286522,True,True,False
16.17204575127644,0.029145561158657074,True,False,True
16.22211400437637,0.007460116408765316,True,False,True
16.272182257476295,0.003874855348840356,True,False,True
16.32225051057622,0.0069014159962534904,True,False,True
16.372318763676148,0.01025441288948059,True,False,True
16.422387016776074,0.0140857994556427,True,False,True
16.472455269876004,0.012123186141252518,True,False,True
16.52252352297593,0.010384820401668549,True,False,True
16.572591776075857,0.018163368105888367,True,False,True
16.622660029175783,0.008383399806916714,True,False,True
16.67272828227571,0.008400417864322662,True,False,True
16.72279653537564,0.006298618856817484,True,False,True
16.772864788475566,0.0159500390291214,True,False,True
16.822933041575492,0.031931739300489426,True,False,True
16.87300129467542,0.016189362853765488,True,False,True
16.923069547775345,0.01590554602444172,True,False,True
16.973137800875275,0.009325580671429634,True,False,True
17.0232060539752,0.007578463293612003,True,False,True
17.073274307075128,0.013810921460390091,True,False,True
17.123342560175054,0.014080055058002472,True,False,True
17.17341081327498,0.008257434703409672,True,False,True
17.22347906637491,0.007876964285969734,True,False,True
17.273547319474837,0.007116458844393492,True,False,True
17.323615572574763,0.014708034694194794,True,False,True
17.37368382567469,0.01096368208527565,True,False,True
17.423752078774616,0.029528284445405006,True,False,True
17.473820331874546,0.01185213215649128,True,False,True
17.523888584974472,0.014171987771987915,True,False,True
17.5739568380744,0.022270038723945618,True,False,True
17.624025091174325,0.005061339121311903,True,False,True
17.67409334427425,0.004420813173055649,True,False,True
17.72416159737418,0.014620892703533173,True,False,True
17.774229850474107,0.008360651321709156,True,False,True
17.824298103574034,0.012425054796040058,True,False,True
17.87436635667396,0.013971908017992973,True,False,True
17.924434609773886,0.00539306178689003,True,False,True
17.974502862873816,0.005776416976004839,True,False,True
18.024571115973743,0.008485534228384495,True,False,True
18.07463936907367,0.00803371611982584,True,False,True
18.124707622173595,0.011888712644577026,True,False,True
18.17477587527352,0.0348997488617897,True,False,True
18.22484412837345,0.019965196028351784,True,False,True
18.274912381473378,0.01593688316643238,True,False,True
18.324980634573304,0.022909509018063545,True,False,True
18.37504888767323,0.022837474942207336,True,False,True
18.425117140773157,0.025697102770209312,True,False,True
18.475185393873087,0.01730254478752613,True,False,True
18.525253646973013,0.00708555243909359,True,False,True
18.57532190007294,0.0058241840451955795,True,False,True
18.625390153172866,0.012285388074815273,True,False,True
18.675458406272792,0.014197930693626404,True,False,True
18.725526659372722,0.017089858651161194,True,False,True
18.77559491247265,0.020407602190971375,True,False,True
18.825663165572575,0.23965784907341003,True,True,False
18.8757314186725,0.2082037627696991,True,True,False
18.925799671772428,0.10312581062316895,True,True,False
18.975867924872357,0.04367559775710106,True,True,False
19.025936177972284,0.026664558798074722,True,False,True
19.07600443107221,0.036394163966178894,True,True,False
19.126072684172136,0.014166010543704033,True,False,True
19.176140937272063,0.04175350069999695,True,True,False
19.226209190371993,0.03454017639160156,True,False,True
19.27627744347192,0.02950984239578247,True,False,True
19.326345696571845,0.03398820385336876,True,False,True
19.37641394967177,0.0247040968388319,True,False,True
19.426482202771698,0.023409036919474602,True,False,True
19.476550455871628,0.053261417895555496,True,True,False
19.526618708971554,0.036877501755952835,True,True,False
19.57668696207148,0.032296907156705856,True,False,True
19.626755215171407,0.03873654454946518,True,True,False
19.676823468271333,0.013232246972620487,True,False,True
19.726891721371263,0.017684929072856903,True,False,True
19.77695997447119,0.010219990275800228,True,False,True
19.827028227571116,0.01947132684290409,True,False,True
19.877096480671042,0.016426345333456993,True,False,True
19.92716473377097,0.014899383299052715,True,False,True
19.9772329868709,0.008042334578931332,True,False,True
20.027301239970825,0.011286146938800812,True,False,True
20.07736949307075,0.015115163289010525,True,False,True
20.127437746170678,0.009792366996407509,True,False,True
20.177505999270604,0.0054337517358362675,True,False,True
20.227574252370534,0.008317209780216217,True,False,True
20.27764250547046,0.014630132354795933,True,False,True
20.327710758570387,0.012066499330103397,True,False,True
20.377779011670313,0.014160281978547573,True,False,True
20.42784726477024,0.013231482356786728,True,False,True
20.47791551787017,0.01394567172974348,True,False,True
20.527983770970096,0.012442145496606827,True,False,True
20.578052024070022,0.005700680427253246,True,False,True
20.62812027716995,0.009566891007125378,True,False,True
20.678188530269875,0.01060432754456997,True,False,True
20.728256783369805,0.01167978998273611,True,False,True
20.77832503646973,0.011510995216667652,True,False,True
20.828393289569657,0.010696247220039368,True,False,True
20.878461542669584,0.012467017397284508,True,False,True
20.92852979576951,0.013811036013066769,True,False,True
20.97859804886944,0.021611768752336502,True,False,True
21.028666301969366,0.02566349133849144,True,False,True
21.078734555069293,0.019281478598713875,True,False,True
21.12880280816922,0.015635725110769272,True,False,True
21.178871061269145,0.013765938580036163,True,False,True
21.228939314369075,0.016544044017791748,True,False,True
21.279007567469,0.025326894596219063,True,False,True
21.329075820568928,0.003744631540030241,True,False,True
21.379144073668854,0.019928431138396263,True,False,True
21.42921232676878,0.010336649604141712,True,False,True
21.47928057986871,0.011273940093815327,True,False,True
21.529348832968637,0.005870489869266748,True,False,True
21.579417086068563,0.016467271372675896,True,False,True
21.62948533916849,0.01620762050151825,True,False,True
21.679553592268416,0.015398027375340462,True,False,True
21.729621845368346,0.013236683793365955,True,False,True
21.779690098468272,0.005770748946815729,True,False,True
21.8297583515682,0.008708666078746319,True,False,True
21.879826604668125,0.011300060898065567,True,False,True
21.92989485776805,0.008466812781989574,True,False,True
21.97996311086798,0.015279971063137054,True,False,True
22.030031363967908,0.007998818531632423,True,False,True
22.080099617067834,0.024342939257621765,True,False,True
22.13016787016776,0.038188494741916656,True,True,False
22.180236123267687,0.024518992751836777,True,False,True
22.230304376367616,0.017236722633242607,True,False,True
22.280372629467543,0.020044203847646713,True,False,True
22.33044088256747,0.02381383441388607,True,False,True
22.380509135667396,0.009920402429997921,True,False,True
22.430577388767322,0.008267059922218323,True,False,True
22.480645641867252,0.01368721853941679,True,False,True
22.530713894967178,0.01716424524784088,True,False,True
22.580782148067104,0.006245039869099855,True,False,True
22.63085040116703,0.00944427214562893,True,False,True
22.680918654266957,0.007235773839056492,True,False,True
22.730986907366887,0.012493843212723732,True,False,True
22.781055160466813,0.01700015738606453,True,False,True
22.83112341356674,0.009471094235777855,True,False,True
22.881191666666666,0.009628131985664368,True,False,True
22.931259919766593,0.030533352866768837,True,False,True
22.981328172866522,0.02716236561536789,True,False,True
23.03139642596645,0.015343241393566132,True,False,True
23.081464679066375,0.013325600884854794,True,False,True
23.1315329321663,0.0191216878592968,True,False,True
23.181601185266228,0.05058068409562111,True,True,False
23.231669438366158,0.02597144804894924,True,False,True
23.281737691466084,0.015073830261826515,True,False,True
23.33180594456601,0.02380015328526497,True,False,True
23.381874197665937,0.02211676724255085,True,False,True
23.431942450765863,0.013936196453869343,True,False,True
23.482010703865793,0.012547994963824749,True,False,True
23.53207895696572,0.00840440858155489,True,False,True
23.582147210065646,0.013405147939920425,True,False,True
23.632215463165572,0.01492759957909584,True,False,True
23.6822837162655,0.016493940725922585,True,False,True
23.73235196936543,0.023603053763508797,True,False,True
23.782420222465355,0.012993610464036465,True,False,True
23.83248847556528,0.01955164596438408,True,False,True
23.882556728665207,0.032787177711725235,True,False,True
23.932624981765134,0.025082357227802277,True,False,True
23.982693234865064,0.01657187193632126,True,False,True
24.03276148796499,0.013114618137478828,True,False,True
24.082829741064916,0.019110020250082016,True,False,True
24.132897994164843,0.009943477809429169,True,False,True
24.18296624726477,0.01073149312287569,True,False,True
24.2330345003647,0.02809087559580803,True,False,True
24.283102753464625,0.020872313529253006,True,False,True
24.33317100656455,0.017578044906258583,True,False,True
24.383239259664478,0.03283309563994408,True,False,True
24.433307512764404,0.027660902589559555,True,False,True
24.483375765864334,0.035601548850536346,True,True,False
24.53344401896426,0.01265985332429409,True,False,True
24.583512272064187,0.019682971760630608,True,False,True
24.633580525164113,0.03305430710315704,True,False,True
24.68364877826404,0.011288674548268318,True,False,True
24.73371703136397,0.008498585782945156,True,False,True
24.783785284463896,0.024242615327239037,True,False,True
24.833853537563822,0.04986334219574928,True,True,False
24.88392179066375,0.01700427196919918,True,False,True
24.933990043763675,0.02286808006465435,True,False,True
24.984058296863605,0.041987691074609756,True,True,False
25.03412654996353,0.023347459733486176,True,False,True
25.084194803063458,0.029811013489961624,True,False,True
25.134263056163384,0.022798361256718636,True,False,True
25.18433130926331,0.04465499520301819,True,True,False
25.23439956236324,0.024554044008255005,True,False,True
25.284467815463167,0.04482188820838928,True,True,False
25.334536068563093,0.03128796070814133,True,False,True
25.38460432166302,0.021656369790434837,True,False,True
25.434672574762946,0.013490011915564537,True,False,True
25.484740827862876,0.023044772446155548,True,False,True
25.534809080962802,0.05053321272134781,True,True,False
25.58487733406273,0.036093562841415405,True,True,False
25.634945587162655,0.03263431414961815,True,False,True
25.68501384026258,0.01124290656298399,True,False,True
25.73508209336251,0.025474920868873596,True,False,True
25.785150346462437,0.025575587525963783,True,False,True
25.835218599562364,0.02344433031976223,True,False,True
25.88528685266229,0.04211670532822609,True,True,False
25.935355105762216,0.010082677006721497,True,False,True
25.985423358862146,0.029669860377907753,True,False,True
26.035491611962073,0.026884686201810837,True,False,True
26.085559865062,0.015002042055130005,True,False,True
26.135628118161925,0.020068395882844925,True,False,True
26.18569637126185,0.024537481367588043,True,False,True
26.23576462436178,0.021262075752019882,True,False,True
26.285832877461708,0.019831491634249687,True,False,True
26.335901130561634,0.024289105087518692,True,False,True
26.38596938366156,0.024417947977781296,True,False,True
26.436037636761487,0.029400885105133057,True,False,True
26.486105889861417,0.04897136241197586,True,True,False
26.536174142961343,0.015100892633199692,True,False,True
26.58624239606127,0.017030321061611176,True,False,True
26.636310649161196,0.016187721863389015,True,False,True
26.686378902261122,0.02935963310301304,True,False,True
26.736447155361052,0.009048514068126678,True,False,True
26.78651540846098,0.015809115022420883,True,False,True
26.836583661560905,0.025275951251387596,True,False,True
26.88665191466083,0.024096455425024033,True,False,True
26.936720167760758,0.016786951571702957,True,False,True
26.986788420860687,0.046931229531764984,True,True,False
27.036856673960614,0.011590438894927502,True,False,True
27.08692492706054,0.009886800311505795,True,False,True
27.136993180160466,0.012238151393830776,True,False,True
27.187061433260393,0.03445366770029068,True,False,True
27.237129686360323,0.009750299155712128,True,False,True
27.28719793946025,0.02143622748553753,True,False,True
27.337266192560175,0.012301712296903133,True,False,True
27.387334445660102,0.012374244630336761,True,False,True
27.437402698760028,0.009232976473867893,True,False,True
27.487470951859958,0.01566367596387863,True,False,True
27.537539204959884,0.01853122003376484,True,False,True
27.58760745805981,0.009491128847002983,True,False,True
27.637675711159737,0.009522595442831516,True,False,True
27.687743964259663,0.015895500779151917,True,False,True
27.737812217359593,0.011784631758928299,True,False,True
27.78788047045952,0.019276639446616173,True,False,True
27.837948723559446,0.011866984888911247,True,False,True
27.888016976659372,0.007546279579401016,True,False,True
27.9380852297593,0.014978068880736828,True,False,True
27.98815348285923,0.026058075949549675,True,False,True
28.038221735959155,0.01924879103899002,True,False,True
28.08828998905908,0.04082728549838066,True,True,False
28.138358242159008,0.061342090368270874,True,True,False
28.188426495258934,0.06126519665122032,True,True,False
28.238494748358864,0.04741347208619118,True,True,False
28.28856300145879,0.08595206588506699,True,True,False
28.338631254558717,0.05560038611292839,True,True,False
28.388699507658643,0.03566008806228638,True,True,False
28.43876776075857,0.05641299486160278,True,True,False
28.4888360138585,0.04639117792248726,True,True,False
28.538904266958426,0.08276919275522232,True,True,False
28.588972520058352,0.09333918988704681,True,True,False
28.63904077315828,0.10420539230108261,True,True,False
28.689109026258205,0.033645451068878174,True,False,True
28.739177279358135,0.049306388944387436,True,True,False
28.78924553245806,0.037451401352882385,True,True,False
28.839313785557987,0.019238460808992386,True,False,True
28.889382038657914,0.035967521369457245,True,True,False
28.93945029175784,0.03507862240076065,True,True,False
28.98951854485777,0.015343564562499523,True,False,True
29.039586797957696,0.030264774337410927,True,False,True
29.089655051057623,0.03239993751049042,True,False,True
29.13972330415755,0.022551413625478745,True,False,True
29.189791557257475,0.0271283145993948,True,False,True
29.239859810357405,0.033823441714048386,True,False,True
29.28992806345733,0.018316151574254036,True,False,True
29.339996316557258,0.018803546205163002,True,False,True
29.390064569657184,0.0400293730199337,True,True,False
29.44013282275711,0.03358175605535507,True,False,True
29.49020107585704,0.0319572277367115,True,False,True
29.540269328956967,0.03678680583834648,True,True,False
29.590337582056893,0.025129767134785652,True,False,True
29.64040583515682,0.0531541183590889,True,True,False
29.690474088256746,0.02170765958726406,True,False,True
29.740542341356676,0.014153353869915009,True,False,True
29.790610594456602,0.02544076181948185,True,False,True
29.84067884755653,0.015082470141351223,True,False,True
29.890747100656455,0.02101636305451393,True,False,True
29.94081535375638,0.020117677748203278,True,False,True
29.990883606856308,0.02489178255200386,True,False,True
30.040951859956238,0.0235360749065876,True,False,True
30.091020113056164,0.027355317026376724,True,False,True
30.14108836615609,0.021069450303912163,True,False,True
30.191156619256017,0.008522708900272846,True,False,True
30.241224872355943,0.04288038983941078,True,True,False
30.291293125455873,0.02812804840505123,True,False,True
30.3413613785558,0.03630486875772476,True,True,False
