t,has_pose,bbox_area_frac,root_y,hands_above_hips,move_body,move_ema,active,is_moving,is_paused
0.0,True,0.07596180250439367,0.8459675312042236,True,0.0,0.0,False,False,False
0.06666666666666667,True,0.0749958809314587,0.8457107543945312,True,0.004638944752514362,0.0011597361881285906,False,False,False
0.13333333333333333,True,0.07369700131810193,0.8484922647476196,True,0.0032893384341150522,0.001692136749625206,False,False,False
0.2,True,0.07451806898066783,0.848136305809021,True,0.0022895238362252712,0.0018414835212752223,False,False,False
0.26666666666666666,True,0.07450571177504393,0.8500082492828369,True,0.005556195043027401,0.002770161401713267,False,False,False
0.3333333333333333,True,0.07353395485500878,0.8534178733825684,True,0.007952997460961342,0.004065870416525286,True,False,True
0.4,True,0.07071616871704745,0.8503500819206238,True,0.0042344373650848866,0.004108012153665186,True,False,True
0.4666666666666667,True,0.06843214521089631,0.8342447280883789,True,0.013164381496608257,0.006372104489400954,True,False,True
0.5333333333333333,True,0.06539433216168718,0.8285516500473022,True,0.015103554353117943,0.008554966955330201,True,False,True
0.6,True,0.06343365553602812,0.825865626335144,True,0.01218193955719471,0.009461710105796328,True,False,True
0.6666666666666666,True,0.05695813653339191,0.8077164888381958,True,0.016646089032292366,0.011257804837420338,True,False,True
0.7333333333333333,True,0.056460759007029876,0.7988873720169067,True,0.014052269048988819,0.011956420890312458,True,False,True
0.8,True,0.05633066509226713,0.7833717465400696,True,0.01807388663291931,0.013485787325964171,True,False,True
0.8666666666666667,True,0.058485281195079085,0.7722304463386536,True,0.022228939458727837,0.015671575359155088,True,False,True
0.9333333333333333,True,0.06572934973637962,0.7691248655319214,True,0.02936485782265663,0.019094895975030474,True,False,True
1.0,True,0.07289103690685413,0.7650884389877319,True,0.020018475130200386,0.019325790763822952,True,False,True
1.0666666666666667,True,0.07317525263620386,0.7604011297225952,True,0.015382137149572372,0.018339877360260305,True,False,True
1.1333333333333333,True,0.07406565795254832,0.7590693235397339,True,0.00980477873235941,0.016206102703285083,True,False,True
1.2,True,0.07412469793497364,0.761056661605835,True,0.01198769174516201,0.015151499963754315,True,False,True
1.2666666666666666,True,0.07378350175746924,0.7614202499389648,True,0.010888706892728806,0.014085801695997938,True,False,True
1.3333333333333333,True,0.07335855118629174,0.7627781629562378,True,0.0056946310214698315,0.011988009027365912,True,False,True
1.4,True,0.0734182776801406,0.7622599601745605,True,0.004364968277513981,0.01008224883990293,True,False,True
1.4666666666666666,True,0.07381370826010544,0.7646715641021729,True,0.015422796830534935,0.011417385837560932,True,False,True
1.5333333333333334,True,0.07378350175746924,0.7616510987281799,True,0.014746042899787426,0.012249550103117556,True,False,True
1.6,True,0.07425753789543058,0.7642351984977722,True,0.009241512976586819,0.011497540821484872,True,False,True
1.6666666666666667,True,0.07639327493409491,0.7636810541152954,True,0.009077494032680988,0.0108925291242839,True,False,True
1.7333333333333334,True,0.0745654382688928,0.7604117393493652,True,0.019035452976822853,0.012928260087418639,True,False,True
1.8,True,0.07175966608084358,0.7595949172973633,True,0.01354244351387024,0.013081805944031539,True,False,True
1.8666666666666667,True,0.07408556678383128,0.7637494206428528,True,0.02371988259255886,0.01574132510616337,True,False,True
1.9333333333333333,True,0.07294870386643233,0.7712892293930054,True,0.09728674590587616,0.036127680306091564,True,True,False
2.0,True,0.06985116432337433,0.7741217017173767,True,0.08894489705562592,0.04933198449347515,True,True,False
2.066666666666667,True,0.06823923550087874,0.7663825750350952,True,0.07622487097978592,0.056055206115052846,True,True,False
2.1333333333333333,True,0.06773361983743409,0.7617127895355225,True,0.009467646479606628,0.04440831620619129,True,False,True
2.2,True,0.06907677943760984,0.7618460655212402,True,0.019469432532787323,0.0381735952878403,True,False,True
2.2666666666666666,True,0.06926865938049209,0.7629194259643555,True,0.054931096732616425,0.042362970649034326,True,True,False
2.3333333333333335,True,0.0684115498681898,0.7604236006736755,True,0.020252147689461708,0.03683526490914117,True,False,True
2.4,True,0.07162236379613357,0.749873161315918,True,0.017290960997343063,0.03194918893119164,True,False,True
2.466666666666667,True,0.07849022407732864,0.7445241212844849,True,0.0195761788636446,0.02885593641430488,True,False,True
2.533333333333333,True,0.08766064367311072,0.7409310340881348,True,0.01724792644381523,0.02595393392168247,True,False,True
2.6,True,0.09542783391915642,0.7426555156707764,True,0.01374572142958641,0.022901880798658455,True,False,True
2.6666666666666665,True,0.09941165971001757,0.7397357225418091,True,0.010641949251294136,0.019836897911817374,True,False,True
